ScL,2025,1,20,9,ita2,MI2,104,0,,14,1445,45,M
ScL,2025,1,20,10,ita2,MI2,104,0,,14,1530,45,M
ScL,2025,1,22,3,ita2,MI2,019,0,,14,1005,45,M
ScL,2025,1,22,4,ita2,MI2,019,0,,14,1050,45,M
ScL,2025,1,22,7,ita2,MI2,016,0,,1462,1305,45,M
ScL,2025,1,22,8,ita2,MI2,016,0,,1462,1350,45,M
ScL,2025,1,23,9,ita2,MI2,017,0,,14,1445,45,M
ScL,2025,1,23,10,ita2,MI2,017,0,,14,1530,45,M
ScL,2025,2,12,1,ita2,MI2,113,0,,9,820,45,M
ScL,2025,2,12,2,ita2,MI2,113,0,,9,905,45,M
ScL,2025,2,17,9,ita2,MI2,104,0,,14,1445,45,M
ScL,2025,2,17,10,ita2,MI2,104,0,,14,1530,45,M
ScL,2025,2,19,3,ita2,MI2,019,0,,14,1005,45,M
ScL,2025,2,19,4,ita2,MI2,019,0,,14,1050,45,M
ScL,2025,2,19,7,ita2,MI2,016,0,,1454,1305,45,M
ScL,2025,2,19,8,ita2,MI2,016,0,,1454,1350,45,M
ScL,2025,2,20,9,ita2,MI2,017,0,,14,1445,45,M
ScL,2025,2,20,10,ita2,MI2,017,0,,14,1530,45,M
ScL,2025,3,24,9,ita2,MI2,104,0,,14,1445,45,M
ScL,2025,3,24,10,ita2,MI2,104,0,,14,1530,45,M
ScL,2025,3,26,3,ita2,MI2,019,0,,14,1005,45,M
ScL,2025,3,26,4,ita2,MI2,019,0,,14,1050,45,M
ScL,2025,3,26,7,ita2,MI2,016,0,,1454,1305,45,M
ScL,2025,3,26,8,ita2,MI2,016,0,,1454,1350,45,M
ScL,2025,3,27,9,ita2,MI2,017,0,,14,1445,45,M
ScL,2025,3,27,10,ita2,MI2,017,0,,14,1530,45,M
ScL,2025,4,16,1,ita2,MI2,113,0,,9,820,45,M
ScL,2025,4,16,2,ita2,MI2,113,0,,9,905,45,M
ScL,2025,4,28,9,ita2,MI2,104,0,,14,1445,45,M
ScL,2025,4,28,10,ita2,MI2,104,0,,14,1530,45,M
ScL,2025,4,30,3,ita2,MI2,019,0,,14,1005,45,M
ScL,2025,4,30,4,ita2,MI2,019,0,,14,1050,45,M
ScL,2025,4,30,7,ita2,MI2,016,0,,1454,1305,45,M
ScL,2025,4,30,8,ita2,MI2,016,0,,1454,1350,45,M
ScL,2025,5,21,1,ita2,MI2,113,0,,9,820,45,M
ScL,2025,5,21,2,ita2,MI2,113,0,,9,905,45,M
WaA,2024,9,3,4,CG,I2a,203,0,,491,1050,45,CG
WaA,2024,9,3,5,CG,I2a,203,0,,491,1135,45,CG
WaA,2024,9,3,7,CG,I2a,203,0,,491,1305,45,CG
WaA,2024,9,3,8,CG,I2a,203,0,,491,1350,45,CG
WaA,2024,9,3,9,CG,I2a,203,0,,491,1445,45,CG
WaA,2024,9,3,10,CG,I2a,203,0,,491,1530,45,CG
WaA,2024,9,4,1,CG,I2a,107,0,,492,820,45,CG
WaA,2024,9,4,2,CG,I2a,107,0,,492,905,45,CG
WaA,2024,9,5,7,CG,I2a,111,0,,490,1305,45,CG
WaA,2024,9,5,8,CG,I2a,111,0,,490,1350,45,CG
WaA,2024,10,1,4,CG,I2a,203,0,,491,1050,45,CG
WaA,2024,10,1,5,CG,I2a,203,0,,491,1135,45,CG
WaA,2024,10,1,7,CG,I2a,203,0,,491,1305,45,CG
WaA,2024,10,1,8,CG,I2a,203,0,,491,1350,45,CG
WaA,2024,10,1,9,CG,I2a,203,0,,491,1445,45,CG
WaA,2024,10,1,10,CG,I2a,203,0,,491,1530,45,CG
WaA,2024,10,2,1,CG,I2a,107,0,,492,820,45,CG
WaA,2024,10,2,2,CG,I2a,107,0,,492,905,45,CG
WaA,2024,10,3,7,CG,I2a,111,0,,490,1305,45,CG
WaA,2024,10,3,8,CG,I2a,111,0,,490,1350,45,CG
WaA,2024,11,5,4,CG,I2a,203,0,,491,1050,45,CG
WaA,2024,11,5,5,CG,I2a,203,0,,491,1135,45,CG
WaA,2024,11,5,7,CG,I2a,203,0,,491,1305,45,CG
WaA,2024,11,5,8,CG,I2a,203,0,,491,1350,45,CG
WaA,2024,11,5,9,CG,I2a,203,0,,491,1445,45,CG
WaA,2024,11,5,10,CG,I2a,203,0,,491,1530,45,CG
WaA,2024,11,6,1,CG,I2a,107,0,,492,820,45,CG
WaA,2024,11,6,2,CG,I2a,107,0,,492,905,45,CG
WaA,2024,11,7,7,CG,I2a,111,0,,490,1305,45,CG
WaA,2024,11,7,8,CG,I2a,111,0,,490,1350,45,CG
WaA,2024,12,3,4,CG,I2a,203,0,,491,1050,45,CG
WaA,2024,12,3,5,CG,I2a,203,0,,491,1135,45,CG
WaA,2024,12,3,7,CG,I2a,203,0,,491,1305,45,CG
WaA,2024,12,3,8,CG,I2a,203,0,,491,1350,45,CG
WaA,2024,12,3,9,CG,I2a,203,0,,491,1445,45,CG
WaA,2024,12,3,10,CG,I2a,203,0,,491,1530,45,CG
WaA,2024,12,4,1,CG,I2a,107,0,,492,820,45,CG
WaA,2024,12,4,2,CG,I2a,107,0,,492,905,45,CG
WaA,2024,12,5,7,CG,I2a,111,0,,490,1305,45,CG
WaA,2024,12,5,8,CG,I2a,111,0,,490,1350,45,CG
WaA,2025,1,14,4,CG,I2a,203,0,,491,1050,45,CG
WaA,2025,1,14,5,CG,I2a,203,0,,491,1135,45,CG
WaA,2025,1,14,7,CG,I2a,203,0,,491,1305,45,CG
WaA,2025,1,14,8,CG,I2a,203,0,,491,1350,45,CG
WaA,2025,1,14,9,CG,I2a,203,0,,491,1445,45,CG
WaA,2025,1,14,10,CG,I2a,203,0,,491,1530,45,CG
WaA,2025,1,15,1,CG,I2a,107,0,,492,820,45,CG
WaA,2025,1,15,2,CG,I2a,107,0,,492,905,45,CG
WaA,2025,1,16,7,CG,I2a,111,0,,490,1305,45,CG
WaA,2025,1,16,8,CG,I2a,111,0,,490,1350,45,CG
WaA,2025,2,11,4,CG,I2a,203,0,,491,1050,45,CG
WaA,2025,2,11,5,CG,I2a,203,0,,491,1135,45,CG
WaA,2025,2,11,7,CG,I2a,203,0,,491,1305,45,CG
WaA,2025,2,11,8,CG,I2a,203,0,,491,1350,45,CG
WaA,2025,2,11,9,CG,I2a,203,0,,491,1445,45,CG
WaA,2025,2,11,10,CG,I2a,203,0,,491,1530,45,CG
WaA,2025,2,12,1,CG,I2a,107,0,,492,820,45,CG
WaA,2025,2,12,2,CG,I2a,107,0,,492,905,45,CG
WaA,2025,2,13,7,CG,I2a,111,0,,490,1305,45,CG
WaA,2025,2,13,8,CG,I2a,111,0,,490,1350,45,CG
WaA,2025,3,18,4,CG,I2a,203,0,,491,1050,45,CG
WaA,2025,3,18,5,CG,I2a,203,0,,491,1135,45,CG
WaA,2025,3,18,7,CG,I2a,203,0,,491,1305,45,CG
WaA,2025,3,18,8,CG,I2a,203,0,,491,1350,45,CG
WaA,2025,3,18,9,CG,I2a,203,0,,491,1445,45,CG
WaA,2025,3,18,10,CG,I2a,203,0,,491,1530,45,CG
WaA,2025,3,20,7,CG,I2a,111,0,,490,1305,45,CG
WaA,2025,3,20,8,CG,I2a,111,0,,490,1350,45,CG
WaA,2025,4,15,4,CG,I2a,203,0,,491,1050,45,CG
WaA,2025,4,15,5,CG,I2a,203,0,,491,1135,45,CG
WaA,2025,4,15,7,CG,I2a,203,0,,491,1305,45,CG
WaA,2025,4,15,8,CG,I2a,203,0,,491,1350,45,CG
WaA,2025,4,15,9,CG,I2a,203,0,,491,1445,45,CG
WaA,2025,4,15,10,CG,I2a,203,0,,491,1530,45,CG
WaA,2025,4,16,1,CG,I2a,107,0,,492,820,45,CG
WaA,2025,4,16,2,CG,I2a,107,0,,492,905,45,CG
WaA,2025,4,17,7,CG,I2a,111,0,,490,1305,45,CG
WaA,2025,4,17,8,CG,I2a,111,0,,490,1350,45,CG
WaA,2025,5,20,4,CG,I2a,203,0,,491,1050,45,CG
WaA,2025,5,20,5,CG,I2a,203,0,,491,1135,45,CG
WaA,2025,5,20,7,CG,I2a,203,0,,491,1305,45,CG
WaA,2025,5,20,8,CG,I2a,203,0,,491,1350,45,CG
WaA,2025,5,20,9,CG,I2a,203,0,,491,1445,45,CG
WaA,2025,5,20,10,CG,I2a,203,0,,491,1530,45,CG
WaA,2025,5,21,1,CG,I2a,107,0,,492,820,45,CG
WaA,2025,5,21,2,CG,I2a,107,0,,492,905,45,CG
WaA,2025,5,22,7,CG,I2a,111,0,,490,1305,45,CG
WaA,2025,5,22,8,CG,I2a,111,0,,490,1350,45,CG
